family,case_id,method,mean_cost,mean_failures,representation_size,horizon,num_guards,dependency_width,dependency_topology,reuse_bias,probe_cost,failure_penalty,repair_penalty,irreversible_rate,guard_error_rate,false_positive_rate,false_negative_rate,confidence_mode,confidence_threshold,missing_guard_fraction,spurious_guard_fraction,control,relevant_guards,seed
A,A_00010,no_sharing_gcs,8.32,0.0,159.0,8,4,1,clustered,0.0,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,4,126036
A,A_00010,oracle_assignment,8.0,0.0,8.0,8,4,1,clustered,0.0,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,4,126036
A,A_00011,linear_default,39.0,5.666667,8.0,8,4,1,clustered,0.0,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,4,126037
A,A_00011,replan_on_failure,26.666667,2.666667,8.0,8,4,1,clustered,0.0,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,4,126037
A,A_00011,probe_all_tree,8.32,0.0,159.0,8,4,1,clustered,0.0,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,4,126037
A,A_00011,relevant_unshared_tree,8.32,0.0,159.0,8,4,1,clustered,0.0,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,4,126037
A,A_00011,gcs_eager,8.32,0.0,21.0,8,4,1,clustered,0.0,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,4,126037
A,A_00011,gcs_lazy,8.32,0.0,23.1,8,4,1,clustered,0.0,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,4,126037
A,A_00011,no_sharing_gcs,8.32,0.0,159.0,8,4,1,clustered,0.0,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,4,126037
A,A_00011,oracle_assignment,8.0,0.0,8.0,8,4,1,clustered,0.0,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,4,126037
A,A_00012,linear_default,21.333333,2.333333,8.0,8,4,1,clustered,0.0,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,4,126038
A,A_00012,replan_on_failure,15.666667,1.166667,8.0,8,4,1,clustered,0.0,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,4,126038
A,A_00012,probe_all_tree,8.32,0.0,159.0,8,4,1,clustered,0.0,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,4,126038
A,A_00012,relevant_unshared_tree,8.32,0.0,159.0,8,4,1,clustered,0.0,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,4,126038
A,A_00012,gcs_eager,8.32,0.0,21.0,8,4,1,clustered,0.0,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,4,126038
A,A_00012,gcs_lazy,8.32,0.0,23.1,8,4,1,clustered,0.0,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,4,126038
A,A_00012,no_sharing_gcs,8.32,0.0,159.0,8,4,1,clustered,0.0,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,4,126038
A,A_00012,oracle_assignment,8.0,0.0,8.0,8,4,1,clustered,0.0,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,4,126038
A,A_00013,linear_default,29.666667,4.333333,8.0,8,4,1,clustered,0.25,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,3,126039
A,A_00013,replan_on_failure,19.0,1.833333,8.0,8,4,1,clustered,0.25,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,3,126039
