horizon,num_guards,reuse_bias,seed,method,expected_cost,expected_failures,representation_size,relevant_guards
8,3,0.85,21,replan_on_failure,14.9900,1.1650,8.0,3
8,3,0.85,21,probe_all_tree,8.2400,0.0000,79.0,3
8,3,0.85,21,guarded_skeleton,8.2400,0.0000,36.0,3
8,3,0.85,21,relevant_unshared_tree,8.2400,0.0000,79.0,3
8,3,0.85,22,linear_default,13.2400,1.3100,8.0,3
8,3,0.85,22,replan_on_failure,15.8600,1.3100,8.0,3
8,3,0.85,22,probe_all_tree,8.2400,0.0000,79.0,3
8,3,0.85,22,guarded_skeleton,8.2400,0.0000,36.0,3
8,3,0.85,22,relevant_unshared_tree,8.2400,0.0000,79.0,3
8,3,0.85,23,linear_default,16.5000,1.6750,8.0,3
8,3,0.85,23,replan_on_failure,19.8500,1.6750,8.0,3
8,3,0.85,23,probe_all_tree,8.2400,0.0000,79.0,3
8,3,0.85,23,guarded_skeleton,8.2400,0.0000,36.0,3
8,3,0.85,23,relevant_unshared_tree,8.2400,0.0000,79.0,3
8,3,0.85,24,linear_default,12.1200,1.0300,8.0,3
8,3,0.85,24,replan_on_failure,14.1800,1.0300,8.0,3
8,3,0.85,24,probe_all_tree,8.2400,0.0000,79.0,3
8,3,0.85,24,guarded_skeleton,8.2400,0.0000,36.0,3
8,3,0.85,24,relevant_unshared_tree,8.2400,0.0000,79.0,3
8,3,0.85,25,linear_default,11.2800,0.8200,8.0,2
8,3,0.85,25,replan_on_failure,12.9200,0.8200,8.0,2
8,3,0.85,25,probe_all_tree,8.2400,0.0000,79.0,2
8,3,0.85,25,guarded_skeleton,8.1600,0.0000,35.0,2
8,3,0.85,25,relevant_unshared_tree,8.1600,0.0000,39.0,2
8,3,0.85,26,linear_default,11.0800,0.7700,8.0,2
8,3,0.85,26,replan_on_failure,12.6200,0.7700,8.0,2
8,3,0.85,26,probe_all_tree,8.2400,0.0000,79.0,2
8,3,0.85,26,guarded_skeleton,8.1600,0.0000,35.0,2
8,3,0.85,26,relevant_unshared_tree,8.1600,0.0000,39.0,2
8,3,0.85,27,linear_default,11.0800,0.7700,8.0,2
8,3,0.85,27,replan_on_failure,12.6200,0.7700,8.0,2
8,3,0.85,27,probe_all_tree,8.2400,0.0000,79.0,2
8,3,0.85,27,guarded_skeleton,8.1600,0.0000,35.0,2
8,3,0.85,27,relevant_unshared_tree,8.1600,0.0000,39.0,2
8,3,0.85,28,linear_default,13.8200,1.4550,8.0,3
8,3,0.85,28,replan_on_failure,16.7300,1.4550,8.0,3
8,3,0.85,28,probe_all_tree,8.2400,0.0000,79.0,3
8,3,0.85,28,guarded_skeleton,8.2400,0.0000,36.0,3
8,3,0.85,28,relevant_unshared_tree,8.2400,0.0000,79.0,3
8,3,0.85,29,linear_default,14.7000,1.6750,8.0,3
8,3,0.85,29,replan_on_failure,18.0500,1.6750,8.0,3
8,3,0.85,29,probe_all_tree,8.2400,0.0000,79.0,3
8,3,0.85,29,guarded_skeleton,8.2400,0.0000,36.0,3
8,3,0.85,29,relevant_unshared_tree,8.2400,0.0000,79.0,3
16,4,0.25,0,linear_default,28.2200,2.5950,16.0,4
16,4,0.25,0,replan_on_failure,33.4100,2.5950,16.0,4
16,4,0.25,0,probe_all_tree,16.3200,0.0000,287.0,4
16,4,0.25,0,guarded_skeleton,16.3200,0.0000,57.0,4
16,4,0.25,0,relevant_unshared_tree,16.3200,0.0000,287.0,4
16,4,0.25,1,linear_default,31.5600,2.8450,16.0,4
16,4,0.25,1,replan_on_failure,37.2500,2.8450,16.0,4
16,4,0.25,1,probe_all_tree,16.3200,0.0000,287.0,4
16,4,0.25,1,guarded_skeleton,16.3200,0.0000,51.0,4
16,4,0.25,1,relevant_unshared_tree,16.3200,0.0000,287.0,4
16,4,0.25,2,linear_default,29.4000,2.8950,16.0,4
16,4,0.25,2,replan_on_failure,35.1900,2.8950,16.0,4
16,4,0.25,2,probe_all_tree,16.3200,0.0000,287.0,4
16,4,0.25,2,guarded_skeleton,16.3200,0.0000,63.0,4
16,4,0.25,2,relevant_unshared_tree,16.3200,0.0000,287.0,4
16,4,0.25,3,linear_default,30.8400,2.8800,16.0,4
16,4,0.25,3,replan_on_failure,36.6000,2.8800,16.0,4
16,4,0.25,3,probe_all_tree,16.3200,0.0000,287.0,4
16,4,0.25,3,guarded_skeleton,16.3200,0.0000,63.0,4
16,4,0.25,3,relevant_unshared_tree,16.3200,0.0000,287.0,4
16,4,0.25,4,linear_default,25.8700,2.3350,16.0,4
16,4,0.25,4,replan_on_failure,30.5400,2.3350,16.0,4
16,4,0.25,4,probe_all_tree,16.3200,0.0000,287.0,4
16,4,0.25,4,guarded_skeleton,16.3200,0.0000,69.0,4
16,4,0.25,4,relevant_unshared_tree,16.3200,0.0000,287.0,4
16,4,0.25,5,linear_default,28.1600,2.6400,16.0,4
16,4,0.25,5,replan_on_failure,33.4400,2.6400,16.0,4
16,4,0.25,5,probe_all_tree,16.3200,0.0000,287.0,4
16,4,0.25,5,guarded_skeleton,16.3200,0.0000,59.0,4
16,4,0.25,5,relevant_unshared_tree,16.3200,0.0000,287.0,4
16,4,0.25,6,linear_default,27.2000,2.7400,16.0,4
16,4,0.25,6,replan_on_failure,32.6800,2.7400,16.0,4
16,4,0.25,6,probe_all_tree,16.3200,0.0000,287.0,4
16,4,0.25,6,guarded_skeleton,16.3200,0.0000,61.0,4
16,4,0.25,6,relevant_unshared_tree,16.3200,0.0000,287.0,4
16,4,0.25,7,linear_default,28.1800,2.3700,16.0,4
16,4,0.25,7,replan_on_failure,32.9200,2.3700,16.0,4
16,4,0.25,7,probe_all_tree,16.3200,0.0000,287.0,4
16,4,0.25,7,guarded_skeleton,16.3200,0.0000,57.0,4
16,4,0.25,7,relevant_unshared_tree,16.3200,0.0000,287.0,4
16,4,0.25,8,linear_default,26.5800,2.6450,16.0,4
16,4,0.25,8,replan_on_failure,31.8700,2.6450,16.0,4
16,4,0.25,8,probe_all_tree,16.3200,0.0000,287.0,4
16,4,0.25,8,guarded_skeleton,16.3200,0.0000,57.0,4
16,4,0.25,8,relevant_unshared_tree,16.3200,0.0000,287.0,4
16,4,0.25,9,linear_default,29.2200,2.8700,16.0,4
16,4,0.25,9,replan_on_failure,34.9600,2.8700,16.0,4
16,4,0.25,9,probe_all_tree,16.3200,0.0000,287.0,4
16,4,0.25,9,guarded_skeleton,16.3200,0.0000,61.0,4
16,4,0.25,9,relevant_unshared_tree,16.3200,0.0000,287.0,4
16,4,0.25,10,linear_default,25.6000,2.2500,16.0,4
16,4,0.25,10,replan_on_failure,30.1000,2.2500,16.0,4
16,4,0.25,10,probe_all_tree,16.3200,0.0000,287.0,4
16,4,0.25,10,guarded_skeleton,16.3200,0.0000,65.0,4
16,4,0.25,10,relevant_unshared_tree,16.3200,0.0000,287.0,4
16,4,0.25,11,linear_default,30.4300,2.9050,16.0,4
16,4,0.25,11,replan_on_failure,36.2400,2.9050,16.0,4
16,4,0.25,11,probe_all_tree,16.3200,0.0000,287.0,4
16,4,0.25,11,guarded_skeleton,16.3200,0.0000,61.0,4
16,4,0.25,11,relevant_unshared_tree,16.3200,0.0000,287.0,4
16,4,0.25,12,linear_default,29.3000,2.7800,16.0,4
16,4,0.25,12,replan_on_failure,34.8600,2.7800,16.0,4
16,4,0.25,12,probe_all_tree,16.3200,0.0000,287.0,4
16,4,0.25,12,guarded_skeleton,16.3200,0.0000,61.0,4
16,4,0.25,12,relevant_unshared_tree,16.3200,0.0000,287.0,4
16,4,0.25,13,linear_default,25.8000,2.2600,16.0,4
16,4,0.25,13,replan_on_failure,30.3200,2.2600,16.0,4
16,4,0.25,13,probe_all_tree,16.3200,0.0000,287.0,4
16,4,0.25,13,guarded_skeleton,16.3200,0.0000,59.0,4
16,4,0.25,13,relevant_unshared_tree,16.3200,0.0000,287.0,4
16,4,0.25,14,linear_default,27.6000,2.5450,16.0,4
16,4,0.25,14,replan_on_failure,32.6900,2.5450,16.0,4
16,4,0.25,14,probe_all_tree,16.3200,0.0000,287.0,4
16,4,0.25,14,guarded_skeleton,16.3200,0.0000,61.0,4
16,4,0.25,14,relevant_unshared_tree,16.3200,0.0000,287.0,4
16,4,0.25,15,linear_default,26.5600,2.1300,16.0,4
16,4,0.25,15,replan_on_failure,30.8200,2.1300,16.0,4
16,4,0.25,15,probe_all_tree,16.3200,0.0000,287.0,4
16,4,0.25,15,guarded_skeleton,16.3200,0.0000,53.0,4
16,4,0.25,15,relevant_unshared_tree,16.3200,0.0000,287.0,4
16,4,0.25,16,linear_default,29.9000,2.8800,16.0,4
16,4,0.25,16,replan_on_failure,35.6600,2.8800,16.0,4
16,4,0.25,16,probe_all_tree,16.3200,0.0000,287.0,4
16,4,0.25,16,guarded_skeleton,16.3200,0.0000,65.0,4
16,4,0.25,16,relevant_unshared_tree,16.3200,0.0000,287.0,4
16,4,0.25,17,linear_default,26.1600,2.0900,16.0,4
16,4,0.25,17,replan_on_failure,30.3400,2.0900,16.0,4
16,4,0.25,17,probe_all_tree,16.3200,0.0000,287.0,4
16,4,0.25,17,guarded_skeleton,16.3200,0.0000,63.0,4
16,4,0.25,17,relevant_unshared_tree,16.3200,0.0000,287.0,4
16,4,0.25,18,linear_default,28.7800,2.8000,16.0,4
16,4,0.25,18,replan_on_failure,34.3800,2.8000,16.0,4
16,4,0.25,18,probe_all_tree,16.3200,0.0000,287.0,4
16,4,0.25,18,guarded_skeleton,16.3200,0.0000,63.0,4
16,4,0.25,18,relevant_unshared_tree,16.3200,0.0000,287.0,4
16,4,0.25,19,linear_default,27.0000,2.6000,16.0,4
16,4,0.25,19,replan_on_failure,32.2000,2.6000,16.0,4
16,4,0.25,19,probe_all_tree,16.3200,0.0000,287.0,4
16,4,0.25,19,guarded_skeleton,16.3200,0.0000,67.0,4
16,4,0.25,19,relevant_unshared_tree,16.3200,0.0000,287.0,4
16,4,0.25,20,linear_default,26.9800,2.7450,16.0,4
16,4,0.25,20,replan_on_failure,32.4700,2.7450,16.0,4
16,4,0.25,20,probe_all_tree,16.3200,0.0000,287.0,4
16,4,0.25,20,guarded_skeleton,16.3200,0.0000,63.0,4
16,4,0.25,20,relevant_unshared_tree,16.3200,0.0000,287.0,4
16,4,0.25,21,linear_default,28.4100,2.2150,16.0,4
16,4,0.25,21,replan_on_failure,32.8400,2.2150,16.0,4
16,4,0.25,21,probe_all_tree,16.3200,0.0000,287.0,4
16,4,0.25,21,guarded_skeleton,16.3200,0.0000,57.0,4
16,4,0.25,21,relevant_unshared_tree,16.3200,0.0000,287.0,4
16,4,0.25,22,linear_default,29.3500,2.9000,16.0,4
16,4,0.25,22,replan_on_failure,35.1500,2.9000,16.0,4
16,4,0.25,22,probe_all_tree,16.3200,0.0000,287.0,4
16,4,0.25,22,guarded_skeleton,16.3200,0.0000,59.0,4
16,4,0.25,22,relevant_unshared_tree,16.3200,0.0000,287.0,4
16,4,0.25,23,linear_default,30.9000,2.9050,16.0,4
16,4,0.25,23,replan_on_failure,36.7100,2.9050,16.0,4
16,4,0.25,23,probe_all_tree,16.3200,0.0000,287.0,4
16,4,0.25,23,guarded_skeleton,16.3200,0.0000,57.0,4
16,4,0.25,23,relevant_unshared_tree,16.3200,0.0000,287.0,4
16,4,0.25,24,linear_default,27.1400,2.6800,16.0,4
16,4,0.25,24,replan_on_failure,32.5000,2.6800,16.0,4
16,4,0.25,24,probe_all_tree,16.3200,0.0000,287.0,4
16,4,0.25,24,guarded_skeleton,16.3200,0.0000,57.0,4
16,4,0.25,24,relevant_unshared_tree,16.3200,0.0000,287.0,4
16,4,0.25,25,linear_default,27.0700,2.5850,16.0,4
16,4,0.25,25,replan_on_failure,32.2400,2.5850,16.0,4
16,4,0.25,25,probe_all_tree,16.3200,0.0000,287.0,4
16,4,0.25,25,guarded_skeleton,16.3200,0.0000,61.0,4
16,4,0.25,25,relevant_unshared_tree,16.3200,0.0000,287.0,4
16,4,0.25,26,linear_default,27.3000,2.8250,16.0,4
16,4,0.25,26,replan_on_failure,32.9500,2.8250,16.0,4
16,4,0.25,26,probe_all_tree,16.3200,0.0000,287.0,4
16,4,0.25,26,guarded_skeleton,16.3200,0.0000,61.0,4
16,4,0.25,26,relevant_unshared_tree,16.3200,0.0000,287.0,4
16,4,0.25,27,linear_default,30.1000,2.6800,16.0,4
16,4,0.25,27,replan_on_failure,35.4600,2.6800,16.0,4
16,4,0.25,27,probe_all_tree,16.3200,0.0000,287.0,4
16,4,0.25,27,guarded_skeleton,16.3200,0.0000,63.0,4
16,4,0.25,27,relevant_unshared_tree,16.3200,0.0000,287.0,4
16,4,0.25,28,linear_default,29.9900,3.3850,16.0,4
16,4,0.25,28,replan_on_failure,36.7600,3.3850,16.0,4
16,4,0.25,28,probe_all_tree,16.3200,0.0000,287.0,4
16,4,0.25,28,guarded_skeleton,16.3200,0.0000,61.0,4
16,4,0.25,28,relevant_unshared_tree,16.3200,0.0000,287.0,4
16,4,0.25,29,linear_default,27.4100,2.7000,16.0,4
16,4,0.25,29,replan_on_failure,32.8100,2.7000,16.0,4
16,4,0.25,29,probe_all_tree,16.3200,0.0000,287.0,4
16,4,0.25,29,guarded_skeleton,16.3200,0.0000,63.0,4
16,4,0.25,29,relevant_unshared_tree,16.3200,0.0000,287.0,4
16,4,0.55,0,linear_default,26.5300,2.5550,16.0,4
16,4,0.55,0,replan_on_failure,31.6400,2.5550,16.0,4
16,4,0.55,0,probe_all_tree,16.3200,0.0000,287.0,4
16,4,0.55,0,guarded_skeleton,16.3200,0.0000,69.0,4
16,4,0.55,0,relevant_unshared_tree,16.3200,0.0000,287.0,4
16,4,0.55,1,linear_default,27.8200,2.5300,16.0,4
16,4,0.55,1,replan_on_failure,32.8800,2.5300,16.0,4
16,4,0.55,1,probe_all_tree,16.3200,0.0000,287.0,4
16,4,0.55,1,guarded_skeleton,16.3200,0.0000,69.0,4
16,4,0.55,1,relevant_unshared_tree,16.3200,0.0000,287.0,4
16,4,0.55,2,linear_default,30.2000,2.8350,16.0,4
16,4,0.55,2,replan_on_failure,35.8700,2.8350,16.0,4
16,4,0.55,2,probe_all_tree,16.3200,0.0000,287.0,4
16,4,0.55,2,guarded_skeleton,16.3200,0.0000,69.0,4
16,4,0.55,2,relevant_unshared_tree,16.3200,0.0000,287.0,4
16,4,0.55,3,linear_default,27.3600,2.4800,16.0,4
16,4,0.55,3,replan_on_failure,32.3200,2.4800,16.0,4
16,4,0.55,3,probe_all_tree,16.3200,0.0000,287.0,4
16,4,0.55,3,guarded_skeleton,16.3200,0.0000,69.0,4
16,4,0.55,3,relevant_unshared_tree,16.3200,0.0000,287.0,4
16,4,0.55,4,linear_default,29.1300,2.7050,16.0,4
16,4,0.55,4,replan_on_failure,34.5400,2.7050,16.0,4
16,4,0.55,4,probe_all_tree,16.3200,0.0000,287.0,4
16,4,0.55,4,guarded_skeleton,16.3200,0.0000,69.0,4
16,4,0.55,4,relevant_unshared_tree,16.3200,0.0000,287.0,4
16,4,0.55,5,linear_default,27.0900,2.7250,16.0,4
16,4,0.55,5,replan_on_failure,32.5400,2.7250,16.0,4
16,4,0.55,5,probe_all_tree,16.3200,0.0000,287.0,4
16,4,0.55,5,guarded_skeleton,16.3200,0.0000,69.0,4
16,4,0.55,5,relevant_unshared_tree,16.3200,0.0000,287.0,4
16,4,0.55,6,linear_default,24.5900,2.0350,16.0,4
16,4,0.55,6,replan_on_failure,28.6600,2.0350,16.0,4
16,4,0.55,6,probe_all_tree,16.3200,0.0000,287.0,4
16,4,0.55,6,guarded_skeleton,16.3200,0.0000,69.0,4
16,4,0.55,6,relevant_unshared_tree,16.3200,0.0000,287.0,4
16,4,0.55,7,linear_default,25.2800,2.3200,16.0,4
16,4,0.55,7,replan_on_failure,29.9200,2.3200,16.0,4
16,4,0.55,7,probe_all_tree,16.3200,0.0000,287.0,4
16,4,0.55,7,guarded_skeleton,16.3200,0.0000,69.0,4
16,4,0.55,7,relevant_unshared_tree,16.3200,0.0000,287.0,4
16,4,0.55,8,linear_default,27.5000,2.1000,16.0,4
16,4,0.55,8,replan_on_failure,31.7000,2.1000,16.0,4
16,4,0.55,8,probe_all_tree,16.3200,0.0000,287.0,4
16,4,0.55,8,guarded_skeleton,16.3200,0.0000,69.0,4
16,4,0.55,8,relevant_unshared_tree,16.3200,0.0000,287.0,4
16,4,0.55,9,linear_default,30.1700,2.6750,16.0,4
16,4,0.55,9,replan_on_failure,35.5200,2.6750,16.0,4
16,4,0.55,9,probe_all_tree,16.3200,0.0000,287.0,4
16,4,0.55,9,guarded_skeleton,16.3200,0.0000,69.0,4
16,4,0.55,9,relevant_unshared_tree,16.3200,0.0000,287.0,4
16,4,0.55,10,linear_default,25.4000,2.2850,16.0,4
16,4,0.55,10,replan_on_failure,29.9700,2.2850,16.0,4
16,4,0.55,10,probe_all_tree,16.3200,0.0000,287.0,4
16,4,0.55,10,guarded_skeleton,16.3200,0.0000,69.0,4
16,4,0.55,10,relevant_unshared_tree,16.3200,0.0000,287.0,4
16,4,0.55,11,linear_default,27.1600,2.7450,16.0,4
16,4,0.55,11,replan_on_failure,32.6500,2.7450,16.0,4
16,4,0.55,11,probe_all_tree,16.3200,0.0000,287.0,4
16,4,0.55,11,guarded_skeleton,16.3200,0.0000,69.0,4
16,4,0.55,11,relevant_unshared_tree,16.3200,0.0000,287.0,4
16,4,0.55,12,linear_default,28.9800,2.8300,16.0,4
16,4,0.55,12,replan_on_failure,34.6400,2.8300,16.0,4
16,4,0.55,12,probe_all_tree,16.3200,0.0000,287.0,4
16,4,0.55,12,guarded_skeleton,16.3200,0.0000,69.0,4
16,4,0.55,12,relevant_unshared_tree,16.3200,0.0000,287.0,4
16,4,0.55,13,linear_default,26.6600,2.6650,16.0,4
16,4,0.55,13,replan_on_failure,31.9900,2.6650,16.0,4
16,4,0.55,13,probe_all_tree,16.3200,0.0000,287.0,4
16,4,0.55,13,guarded_skeleton,16.3200,0.0000,69.0,4
16,4,0.55,13,relevant_unshared_tree,16.3200,0.0000,287.0,4
16,4,0.55,14,linear_default,29.1600,2.6450,16.0,4
16,4,0.55,14,replan_on_failure,34.4500,2.6450,16.0,4
16,4,0.55,14,probe_all_tree,16.3200,0.0000,287.0,4
16,4,0.55,14,guarded_skeleton,16.3200,0.0000,69.0,4
16,4,0.55,14,relevant_unshared_tree,16.3200,0.0000,287.0,4
16,4,0.55,15,linear_default,29.1600,2.7950,16.0,4
16,4,0.55,15,replan_on_failure,34.7500,2.7950,16.0,4
16,4,0.55,15,probe_all_tree,16.3200,0.0000,287.0,4
16,4,0.55,15,guarded_skeleton,16.3200,0.0000,69.0,4
16,4,0.55,15,relevant_unshared_tree,16.3200,0.0000,287.0,4
16,4,0.55,16,linear_default,25.1700,1.8300,16.0,4
16,4,0.55,16,replan_on_failure,28.8300,1.8300,16.0,4
16,4,0.55,16,probe_all_tree,16.3200,0.0000,287.0,4
16,4,0.55,16,guarded_skeleton,16.3200,0.0000,69.0,4
16,4,0.55,16,relevant_unshared_tree,16.3200,0.0000,287.0,4
16,4,0.55,17,linear_default,26.8900,1.8700,16.0,3
16,4,0.55,17,replan_on_failure,30.6300,1.8700,16.0,3
16,4,0.55,17,probe_all_tree,16.3200,0.0000,287.0,3
16,4,0.55,17,guarded_skeleton,16.2400,0.0000,68.0,3
16,4,0.55,17,relevant_unshared_tree,16.2400,0.0000,143.0,3
16,4,0.55,18,linear_default,27.4000,2.8150,16.0,4
16,4,0.55,18,replan_on_failure,33.0300,2.8150,16.0,4
16,4,0.55,18,probe_all_tree,16.3200,0.0000,287.0,4
16,4,0.55,18,guarded_skeleton,16.3200,0.0000,69.0,4
16,4,0.55,18,relevant_unshared_tree,16.3200,0.0000,287.0,4
16,4,0.55,19,linear_default,29.4200,2.5950,16.0,4
16,4,0.55,19,replan_on_failure,34.6100,2.5950,16.0,4
16,4,0.55,19,probe_all_tree,16.3200,0.0000,287.0,4
16,4,0.55,19,guarded_skeleton,16.3200,0.0000,69.0,4
16,4,0.55,19,relevant_unshared_tree,16.3200,0.0000,287.0,4
16,4,0.55,20,linear_default,29.6300,2.7550,16.0,4
16,4,0.55,20,replan_on_failure,35.1400,2.7550,16.0,4
16,4,0.55,20,probe_all_tree,16.3200,0.0000,287.0,4
16,4,0.55,20,guarded_skeleton,16.3200,0.0000,69.0,4
16,4,0.55,20,relevant_unshared_tree,16.3200,0.0000,287.0,4
16,4,0.55,21,linear_default,28.4600,2.6650,16.0,4
16,4,0.55,21,replan_on_failure,33.7900,2.6650,16.0,4
16,4,0.55,21,probe_all_tree,16.3200,0.0000,287.0,4
16,4,0.55,21,guarded_skeleton,16.3200,0.0000,69.0,4
16,4,0.55,21,relevant_unshared_tree,16.3200,0.0000,287.0,4
16,4,0.55,22,linear_default,25.4000,2.3500,16.0,4
16,4,0.55,22,replan_on_failure,30.1000,2.3500,16.0,4
16,4,0.55,22,probe_all_tree,16.3200,0.0000,287.0,4
16,4,0.55,22,guarded_skeleton,16.3200,0.0000,69.0,4
16,4,0.55,22,relevant_unshared_tree,16.3200,0.0000,287.0,4
16,4,0.55,23,linear_default,25.3800,2.3450,16.0,4
16,4,0.55,23,replan_on_failure,30.0700,2.3450,16.0,4
16,4,0.55,23,probe_all_tree,16.3200,0.0000,287.0,4
16,4,0.55,23,guarded_skeleton,16.3200,0.0000,69.0,4
16,4,0.55,23,relevant_unshared_tree,16.3200,0.0000,287.0,4
16,4,0.55,24,linear_default,25.1200,2.2800,16.0,4
16,4,0.55,24,replan_on_failure,29.6800,2.2800,16.0,4
16,4,0.55,24,probe_all_tree,16.3200,0.0000,287.0,4
16,4,0.55,24,guarded_skeleton,16.3200,0.0000,69.0,4
16,4,0.55,24,relevant_unshared_tree,16.3200,0.0000,287.0,4
16,4,0.55,25,linear_default,27.1100,2.2850,16.0,4
16,4,0.55,25,replan_on_failure,31.6800,2.2850,16.0,4
16,4,0.55,25,probe_all_tree,16.3200,0.0000,287.0,4
16,4,0.55,25,guarded_skeleton,16.3200,0.0000,69.0,4
16,4,0.55,25,relevant_unshared_tree,16.3200,0.0000,287.0,4
16,4,0.55,26,linear_default,25.7600,2.4400,16.0,4
16,4,0.55,26,replan_on_failure,30.6400,2.4400,16.0,4
16,4,0.55,26,probe_all_tree,16.3200,0.0000,287.0,4
16,4,0.55,26,guarded_skeleton,16.3200,0.0000,69.0,4
16,4,0.55,26,relevant_unshared_tree,16.3200,0.0000,287.0,4
16,4,0.55,27,linear_default,30.1600,2.6300,16.0,4
16,4,0.55,27,replan_on_failure,35.4200,2.6300,16.0,4
16,4,0.55,27,probe_all_tree,16.3200,0.0000,287.0,4
16,4,0.55,27,guarded_skeleton,16.3200,0.0000,69.0,4
16,4,0.55,27,relevant_unshared_tree,16.3200,0.0000,287.0,4
16,4,0.55,28,linear_default,30.4300,2.5200,16.0,4
16,4,0.55,28,replan_on_failure,35.4700,2.5200,16.0,4
16,4,0.55,28,probe_all_tree,16.3200,0.0000,287.0,4
16,4,0.55,28,guarded_skeleton,16.3200,0.0000,69.0,4
16,4,0.55,28,relevant_unshared_tree,16.3200,0.0000,287.0,4
16,4,0.55,29,linear_default,28.9300,2.8050,16.0,4
16,4,0.55,29,replan_on_failure,34.5400,2.8050,16.0,4
16,4,0.55,29,probe_all_tree,16.3200,0.0000,287.0,4
16,4,0.55,29,guarded_skeleton,16.3200,0.0000,69.0,4
16,4,0.55,29,relevant_unshared_tree,16.3200,0.0000,287.0,4
16,4,0.85,0,linear_default,28.3300,2.6300,16.0,4
16,4,0.85,0,replan_on_failure,33.5900,2.6300,16.0,4
16,4,0.85,0,probe_all_tree,16.3200,0.0000,287.0,4
16,4,0.85,0,guarded_skeleton,16.3200,0.0000,69.0,4
16,4,0.85,0,relevant_unshared_tree,16.3200,0.0000,287.0,4
16,4,0.85,1,linear_default,26.3100,2.1200,16.0,4
16,4,0.85,1,replan_on_failure,30.5500,2.1200,16.0,4
16,4,0.85,1,probe_all_tree,16.3200,0.0000,287.0,4
16,4,0.85,1,guarded_skeleton,16.3200,0.0000,69.0,4
16,4,0.85,1,relevant_unshared_tree,16.3200,0.0000,287.0,4
16,4,0.85,2,linear_default,28.9800,2.7800,16.0,4
16,4,0.85,2,replan_on_failure,34.5400,2.7800,16.0,4
16,4,0.85,2,probe_all_tree,16.3200,0.0000,287.0,4
16,4,0.85,2,guarded_skeleton,16.3200,0.0000,69.0,4
16,4,0.85,2,relevant_unshared_tree,16.3200,0.0000,287.0,4
16,4,0.85,3,linear_default,29.0700,2.8350,16.0,4
16,4,0.85,3,replan_on_failure,34.7400,2.8350,16.0,4
16,4,0.85,3,probe_all_tree,16.3200,0.0000,287.0,4
16,4,0.85,3,guarded_skeleton,16.3200,0.0000,69.0,4
16,4,0.85,3,relevant_unshared_tree,16.3200,0.0000,287.0,4
16,4,0.85,4,linear_default,23.5200,1.6300,16.0,3
16,4,0.85,4,replan_on_failure,26.7800,1.6300,16.0,3
16,4,0.85,4,probe_all_tree,16.3200,0.0000,287.0,3
16,4,0.85,4,guarded_skeleton,16.2400,0.0000,68.0,3
16,4,0.85,4,relevant_unshared_tree,16.2400,0.0000,143.0,3
16,4,0.85,5,linear_default,27.0200,2.7550,16.0,4
16,4,0.85,5,replan_on_failure,32.5300,2.7550,16.0,4
16,4,0.85,5,probe_all_tree,16.3200,0.0000,287.0,4
16,4,0.85,5,guarded_skeleton,16.3200,0.0000,69.0,4
16,4,0.85,5,relevant_unshared_tree,16.3200,0.0000,287.0,4
16,4,0.85,6,linear_default,23.6700,1.6200,16.0,3
16,4,0.85,6,replan_on_failure,26.9100,1.6200,16.0,3
16,4,0.85,6,probe_all_tree,16.3200,0.0000,287.0,3
16,4,0.85,6,guarded_skeleton,16.2400,0.0000,68.0,3
16,4,0.85,6,relevant_unshared_tree,16.2400,0.0000,143.0,3
16,4,0.85,7,linear_default,31.4100,2.6350,16.0,4
16,4,0.85,7,replan_on_failure,36.6800,2.6350,16.0,4
16,4,0.85,7,probe_all_tree,16.3200,0.0000,287.0,4
16,4,0.85,7,guarded_skeleton,16.3200,0.0000,69.0,4
16,4,0.85,7,relevant_unshared_tree,16.3200,0.0000,287.0,4
16,4,0.85,8,linear_default,28.9600,2.8250,16.0,4
16,4,0.85,8,replan_on_failure,34.6100,2.8250,16.0,4
16,4,0.85,8,probe_all_tree,16.3200,0.0000,287.0,4
16,4,0.85,8,guarded_skeleton,16.3200,0.0000,69.0,4
16,4,0.85,8,relevant_unshared_tree,16.3200,0.0000,287.0,4
16,4,0.85,9,linear_default,29.6600,2.8800,16.0,4
16,4,0.85,9,replan_on_failure,35.4200,2.8800,16.0,4
16,4,0.85,9,probe_all_tree,16.3200,0.0000,287.0,4
16,4,0.85,9,guarded_skeleton,16.3200,0.0000,69.0,4
16,4,0.85,9,relevant_unshared_tree,16.3200,0.0000,287.0,4
16,4,0.85,10,linear_default,26.6800,1.7800,16.0,3
16,4,0.85,10,replan_on_failure,30.2400,1.7800,16.0,3
16,4,0.85,10,probe_all_tree,16.3200,0.0000,287.0,3
16,4,0.85,10,guarded_skeleton,16.2400,0.0000,68.0,3
16,4,0.85,10,relevant_unshared_tree,16.2400,0.0000,143.0,3
16,4,0.85,11,linear_default,28.0500,2.2950,16.0,4
16,4,0.85,11,replan_on_failure,32.6400,2.2950,16.0,4
16,4,0.85,11,probe_all_tree,16.3200,0.0000,287.0,4
16,4,0.85,11,guarded_skeleton,16.3200,0.0000,69.0,4
16,4,0.85,11,relevant_unshared_tree,16.3200,0.0000,287.0,4
16,4,0.85,12,linear_default,26.0200,1.6700,16.0,3
16,4,0.85,12,replan_on_failure,29.3600,1.6700,16.0,3
16,4,0.85,12,probe_all_tree,16.3200,0.0000,287.0,3
16,4,0.85,12,guarded_skeleton,16.2400,0.0000,68.0,3
